sido_short,sigungu,registration,total_chargers,fast_chargers,slow_chargers,apt_charger_count,apt_charger_ratio,log_reg,expected_total,gap_pct_total,expected_fast,gap_pct_fast,expected_slow,gap_pct_slow,n_reported,ok_rate,broken_rate,busy_rate,n_kw_reported,avg_kw,log_pop,apt_ratio,old_housing_ratio,parking_ratio,subsidy_receipt_rate,budget_exec_rate,is_deficit
서울,영등포구,3302.0,2009,239,1770,1329,0.6615231458437033,8.102283624480073,1189.25881093588,68.9287463356298,133.0198658046833,79.67241099982031,1030.4870498255596,71.76343946288553,3484.0,94.77611940298507,3.0424799081515497,17.534827377347064,39.0,94.87179487179488,12.9012153337397,70.7,29.61712381215401,88.7,100.0,95.0,0.0
서울,용산구,2019.0,1459,134,1325,1111,0.7614804660726525,7.610357618312838,701.9387424738075,107.85289537632865,100.2095354432272,33.71980960426315,566.6470858234695,133.83160932954735,1959.0,92.90454313425217,1.2761613067891782,15.879120879120878,14.0,164.28571428571428,12.222934679005357,52.4,29.591638497525626,82.0,100.0,95.0,0.0
서울,은평구,2752.0,1955,200,1755,1586,0.8112531969309463,7.920083199053234,978.2895399650325,99.83858767107728,119.7724092960812,66.9833655141675,825.7400055311392,112.53663238359567,2831.0,95.79653832567998,2.4373013069586715,8.81268436578171,9.0,133.33333333333334,13.01286542546027,44.7,18.21522162345174,87.6,100.0,95.0,0.0
서울,종로구,1577.0,928,91,837,599,0.6454741379310345,7.3632795869630385,538.6313388497359,72.28852706227103,86.92135836269196,4.6923353639842125,419.6227265150642,99.46488765068166,1334.0,94.45277361319341,2.848575712143928,21.746031746031747,8.0,112.5,11.880937896027742,34.9,33.90425423512928,78.5,100.0,95.0,0.0
서울,중구,1979.0,1329,167,1162,814,0.6124905944319037,7.590346945602565,687.0444419196679,93.43726823357264,99.06159694112337,68.5819784424184,553.0282431568007,110.11585111224362,1923.0,90.5876235049402,5.200208008320333,17.68082663605052,6.0,100.0,11.751146773450785,63.3,20.251324099722993,86.5,100.0,95.0,0.0
서울,중랑구,2524.0,1772,186,1586,1467,0.8278781038374717,7.8336002236611035,891.6863429590856,98.72458673299509,113.95449973151369,63.22304115961328,743.3298183820466,113.36423762094383,2438.0,93.02707136997539,4.675963904840033,10.185185185185185,6.0,83.33333333333333,12.834857289466365,50.0,20.332345113364553,84.0,100.0,95.0,0.0
세종,세종특별자치시,5767.0,3428,310,3118,2605,0.7599183197199533,8.659907293615413,2161.8914410767006,58.56485366780171,183.3799474777096,69.04792713918812,2029.8308149954155,53.60886123935615,6539.0,93.60758525768466,1.9727787123413367,12.007841855905896,81.0,122.8395061728395,12.874301938127156,87.7,6.559460960496353,94.9,65.0,62.0,0.0
울산,남구,2721.0,1317,229,1088,792,0.6013667425968109,7.908754738783246,966.4832754540845,36.26723125459483,118.99372856163858,92.44711697673911,814.4455622018363,33.58781120479251,3018.0,93.96951623591782,4.075546719681909,8.709449929478138,60.0,117.5,12.628643938341021,79.0,29.64995868571984,87.4,121.0,121.0,0.0
울산,동구,792.0,380,46,334,251,0.6605263157894737,6.674561391814426,257.46218282901333,47.5944916742848,58.46697406461012,-21.32310464850333,181.64592860366804,83.87420107210453,789.0,96.95817490494296,2.2813688212927756,9.019607843137255,18.0,108.33333333333333,11.972045077613885,76.2,41.703416687298834,87.8,121.0,121.0,0.0
울산,북구,2154.0,1181,182,999,779,0.65961049957663,7.675081857716334,752.3613087217152,56.972452770937274,104.01441327438873,74.97575025480965,613.0362135102354,62.959377926426605,2340.0,94.61538461538461,2.051282051282051,9.43992773261066,38.0,111.84210526315789,12.2803495319885,86.9,9.271547749059582,92.8,121.0,121.0,0.0
울산,울주군,2917.0,1013,167,846,480,0.4738400789733465,7.978310969867722,1041.2876890478142,-2.7166065003304984,123.8559288601013,34.83407822053566,886.3122544628604,-4.548312884073935,2127.0,95.29854254818993,1.5984955336154207,11.100148001973361,57.0,113.15789473684211,12.32057474925528,66.9,21.29776711781166,89.0,121.0,121.0,0.0
울산,중구,1662.0,797,102,695,489,0.6135508155583438,7.415776975415394,569.8067853550891,39.871974234797825,89.58877981648169,13.85354305409907,447.27731249319686,55.38458593527948,1495.0,97.25752508361204,1.1371237458193981,8.390646492434662,28.0,148.21428571428572,12.22472755562734,67.6,32.76702717752125,80.9,121.0,121.0,0.0
인천,강화군,2733.0,336,66,270,52,0.15476190476190477,7.913155185928068,971.0523029670345,-65.39836227427116,119.29559756072167,-44.675242549159556,818.8143293063775,-67.0254915752734,448.0,86.60714285714286,4.241071428571429,5.927835051546391,34.0,167.64705882352942,11.102080913567551,9.2,30.61700404858299,91.0,107.0,104.0,1.0
인천,계양구,14975.0,865,108,757,619,0.715606936416185,9.61413742298365,6011.738634240868,-85.61148358857041,317.65794605447974,-66.00116529700234,6475.594853634489,-88.30995426504907,2186.0,91.99451052150046,4.025617566331198,10.939830929885629,17.0,150.0,12.537532340327843,67.7,37.17639805704322,88.9,107.0,104.0,1.0
인천,남동구,8627.0,1849,108,1741,1476,0.7982693347755544,9.062652099076578,3328.8927754270344,-44.45600610362681,231.23804820795473,-53.294883416904426,3312.0991148028775,-47.435147933258115,4536.0,91.26984126984127,3.9462081128747792,11.908212560386474,26.0,151.92307692307693,13.10810216805206,71.5,27.60271440308412,88.6,107.0,104.0,1.0
인천,동구,533.0,198,28,170,153,0.7727272727272727,6.278521424165844,168.41021425016535,17.570065973480943,46.5457175614399,-39.84408992505,112.23343187541447,51.47001847783621,,,,,1.0,100.0,10.967232305875163,72.5,31.936580828925187,78.8,107.0,104.0,0.0
인천,미추홀구,4656.0,1150,147,1003,737,0.6408695652173914,8.445911989411274,1718.7999349416796,-33.092852948064575,162.12191578380967,-9.32749635402459,1564.8524299423898,-35.9044993119942,3388.0,94.53955135773317,1.7414403778040142,10.802372775522947,11.0,136.36363636363637,12.952260467976467,56.5,30.92266101371951,79.1,107.0,104.0,1.0
인천,부평구,5255.0,1423,105,1318,999,0.702037947997189,8.566935283311052,1956.8526795553364,-27.28118908147168,173.8216771746155,-39.593264944440456,1812.8920844387267,-27.298485590329324,3859.0,95.10235812386628,2.4358642135268203,10.735694822888284,19.0,136.8421052631579,13.132085959552452,70.3,33.55889560907804,89.5,107.0,104.0,1.0
인천,서구,9178.0,3424,198,3226,2728,0.7967289719626168,9.124564594954778,3557.2817327745515,-3.7467297444162995,239.62972292993655,-17.37252057922227,3571.0196076839807,-9.66165536984398,,,,,44.0,170.45454545454547,13.359908328947608,74.5,16.022124490897493,90.9,107.0,104.0,0.0
인천,연수구,9272.0,2975,185,2790,2470,0.8302521008403362,9.134754385019587,3596.3447028190158,-17.27711757807785,241.03975140223525,-23.24917407864352,3615.532734143326,-22.832948692384882,6183.0,92.44703218502345,5.094614264919942,15.622813156053184,29.0,153.44827586206895,12.941778711341982,92.1,21.659521764867726,94.8,107.0,104.0,0.0
인천,옹진군,216.0,44,10,34,0,0.0,5.375278407684165,63.96394319830189,-31.211245273621422,27.670774735937414,-63.86078779712481,37.430263085134754,-9.164410833374736,82.0,81.70731707317073,3.6585365853658534,0.0,7.0,121.42857142857143,9.862248804519531,5.2,24.89048843187661,83.1,107.0,104.0,1.0
인천,중구,3021.0,1375,182,1193,814,0.592,8.013343181386672,1081.1282195283065,27.181954477139534,126.37952010774833,44.010675024585396,924.8754667355905,28.990339014048327,,,,,20.0,147.5,12.013318861789777,72.2,13.562372047244091,88.4,107.0,104.0,0.0
전남,강진군,457.0,108,44,64,25,0.23148148148148148,6.124683390894205,142.81088959783284,-24.3755148475464,42.600245781787734,3.285789066528544,93.0889146814077,-31.248527046386886,,,,,37.0,158.1081081081081,10.34309640521113,13.6,49.98899844317593,78.0,102.0,101.0,0.0
전남,고흥군,698.0,195,81,114,27,0.13846153846153847,6.548219102762372,224.85616928906668,-13.277896436403624,54.36487318918094,48.993265776842954,155.78252928201803,-26.821062332591737,,,,,21.0,121.42857142857143,10.981488887300113,11.9,50.87082220243396,67.9,120.0,120.0,0.0
전남,곡성군,502.0,116,39,77,8,0.06896551724137931,6.218600119691729,157.93442884246156,-26.55179693864651,44.967241030551186,-13.270196022248692,104.34812584550946,-26.20854531302189,,,,,28.0,108.92857142857143,10.165467127635536,9.3,43.671428571428585,75.5,114.0,105.0,1.0
전남,광양시,2993.0,778,108,670,526,0.6760925449871465,8.0040315078527,1070.392091787778,-27.316353888547727,125.7037669197977,-14.083720284288038,914.4644552977061,-26.733073536261188,,,,,35.0,155.71428571428572,11.920987198925658,73.9,31.26815207300229,86.2,116.0,98.0,1.0
전남,구례군,333.0,96,30,66,6,0.0625,5.808142489980444,101.72338314460788,-5.626418398286692,35.50260153901371,-15.499150204434786,63.353251514208786,4.177762660212636,,,,,23.0,91.30434782608695,10.031176913677017,12.4,39.67023622047245,69.0,102.0,100.0,0.0
전남,나주시,2444.0,1134,155,979,601,0.5299823633156967,7.8013913202914855,861.4296438988598,31.641627152216124,111.86070538552869,38.56519093616604,714.7854696816387,36.96417198240487,,,,,52.0,134.6153846153846,11.678592434187278,55.2,28.860827363069102,85.0,138.0,100.0,0.0
전남,담양군,957.0,214,46,168,54,0.2523364485981308,6.863803391452954,315.3552470889579,-32.140022411095906,65.19752392393136,-29.445173326413286,228.63500884754845,-26.520439347055238,,,,,27.0,135.1851851851852,10.676138834208672,13.0,37.67441860465116,72.0,241.0,167.0,1.0
전남,목포시,1590.0,1119,102,1017,813,0.7265415549597856,7.371489295214277,543.3916957161563,105.92880031507067,87.33319825119587,16.794073780074005,423.8318692263297,139.95364054535355,,,,,22.0,111.36363636363636,12.277001641517879,74.0,31.904947024615627,81.5,107.0,81.0,0.0
전남,무안군,1322.0,511,100,411,238,0.4657534246575342,7.186901020411631,445.8538851260165,14.611539126898165,78.52764201753796,27.34369380105226,338.63640642535614,21.36911218097117,,,,,53.0,144.33962264150944,11.439418850426307,51.5,26.340350145894124,85.6,242.0,163.0,0.0
전남,보성군,522.0,144,63,81,31,0.2152777777777778,6.257667587882639,164.68785674620793,-12.561859237799744,45.99018647856212,36.985745925093894,109.42378079881316,-25.97587159876443,,,,,41.0,119.51219512195122,10.4921904642226,12.8,50.647866419295,69.3,945.0,615.0,0.0
전남,순천시,3955.0,1578,171,1407,1006,0.6375158428390367,8.282735880201754,1443.0175848877534,9.354176728397,147.5839365823265,15.866268348663649,1283.272070667827,9.641597612872843,,,,,68.0,120.58823529411765,12.51126059211162,71.0,29.9545773111355,85.7,95.0,95.0,0.0
전남,신안군,7628.0,178,49,129,11,0.06179775280898876,8.93958096672031,2917.519685228044,-93.89892719828943,215.41950242937457,-77.25368434732844,2851.8293291461673,-95.47658765264812,,,,,19.0,150.0,10.47931409051953,0.6,67.2717391304348,73.6,119.0,95.0,1.0
전남,여수시,3454.0,1227,136,1091,698,0.5688671556642216,8.147288258706624,1248.029118636589,-1.6849862172736985,136.51175137275726,-0.3748771571759235,1088.4396149408394,0.23523446078355104,,,,,56.0,139.28571428571428,12.490721372036347,63.3,39.762461848370165,80.7,104.0,76.0,0.0
전남,영광군,1284.0,240,41,199,64,0.26666666666666666,7.157735484249907,432.13242181191293,-44.46146877994246,77.21997097219125,-46.90492694595149,326.83959361937156,-39.113863838739825,,,,,29.0,146.55172413793105,10.82001825561489,27.4,45.73763023132614,82.1,360.0,347.0,1.0
전남,영암군,886.0,248,55,193,121,0.4879032258064516,6.786716950605081,290.34782591874165,-14.585205101757282,62.36708199395698,-11.812452592652656,208.18152961340863,-7.292447913895439,,,,,42.0,163.0952380952381,11.007468736193116,39.7,31.90623868838497,86.4,103.0,103.0,0.0
전남,완도군,483.0,107,29,78,15,0.14018691588785046,6.180016653652572,151.53653044268665,-29.38996314128429,43.9793027702376,-34.059891418684884,99.56647603273385,-21.660378966956273,,,,,20.0,150.0,10.78274078630772,11.4,54.23793103448277,60.3,145.0,95.0,1.0
전남,장성군,753.0,191,45,146,62,0.32460732984293195,6.6240652277998935,243.89840484262183,-21.68870471980131,56.791574903287476,-20.76289471346374,170.83010876975072,-14.534972171221517,,,,,30.0,108.33333333333333,10.598308331848083,22.5,38.31695331695332,77.5,115.0,98.0,0.0
전남,장흥군,486.0,125,30,95,22,0.176,6.186208623900494,152.54554206062997,-18.057257975904573,44.13637482867829,-32.02885348774264,100.31881832739171,-5.301914851143563,,,,,18.0,158.33333333333334,10.414843035901725,15.2,48.23229166666667,75.7,154.0,98.0,0.0
전남,진도군,407.0,73,30,43,6,0.0821917808219178,6.008813185442595,126.13253774000697,-42.12437067549326,39.85092806297875,-24.71944454445516,80.85747210682078,-46.82000453440751,,,,,15.0,176.66666666666666,10.290381275058857,10.2,58.506562499999994,76.2,116.0,97.0,1.0
전남,함평군,742.0,108,48,60,13,0.12037037037037036,6.60934924316738,240.08172320106647,-55.01531788425606,56.312413315260045,-14.761245036194303,167.8010169408462,-64.24336330384016,,,,,27.0,129.62962962962962,10.275361405649203,8.8,50.88695652173914,77.2,77.0,77.0,1.0
전남,해남군,981.0,261,80,181,83,0.31800766283524906,6.8885724595653635,323.8391404095827,-19.404430338502475,66.13398252271948,20.96655448281377,235.6244987513715,-23.182860458415533,,,,,55.0,139.0909090909091,11.035985837203375,18.7,49.501523847219474,81.7,66.0,62.0,0.0
전남,화순군,699.0,386,55,331,204,0.5284974093264249,6.54965074223381,225.20145593804722,71.40208902831799,54.40970418571797,1.0849090674471595,156.05390327867067,112.10619731114461,,,,,42.0,145.23809523809524,10.98823753521109,47.4,30.623819959541464,79.1,138.0,111.0,0.0
전북,고창군,772.0,227,60,167,61,0.2687224669603524,6.648984550024776,250.50025678714388,-9.381330418001376,57.61227933918123,4.144464840145501,176.08463534217765,-5.15924363560959,330.0,86.66666666666667,2.727272727272727,10.48951048951049,44.0,154.54545454545453,10.846829089886597,17.0,44.46258685195083,85.6,141.0,99.0,0.0
전북,군산시,4230.0,1646,314,1332,1055,0.6409477521263669,8.349957272040324,1550.8193630391806,6.137441872939431,153.40799187661472,104.68294784312712,1392.5496019629882,-4.348110966936847,3288.0,88.13868613138686,4.257907542579075,9.627329192546584,76.0,136.18421052631578,12.489268419577598,71.6,30.782430842069665,87.7,157.0,103.0,0.0
전북,김제시,1475.0,439,118,321,143,0.32574031890660593,7.29641326877392,501.3803430816858,-12.441720929518507,83.6385311307827,41.083300250081464,386.86063818400805,-17.024383378254626,637.0,86.65620094191523,6.436420722135009,7.065217391304348,29.0,146.55172413793105,11.285924483328714,33.2,46.05804427713543,84.4,106.0,75.0,0.0
전북,남원시,1468.0,361,95,266,170,0.4709141274238227,7.291656209174461,498.8305360818066,-27.630733508103212,83.40976184717154,13.895541596275995,384.62976064474606,-30.84258494347648,678.0,80.08849557522124,12.536873156342182,9.023941068139964,68.0,116.17647058823529,11.208856524867436,38.3,35.64351890493281,80.7,131.0,98.0,1.0
전북,무주군,380.0,181,42,139,27,0.14917127071823205,5.940171252720432,117.18615966624199,54.45509991581452,38.30666423135287,9.641496702352503,74.38377295484696,86.8687140734,276.0,93.84057971014492,1.8115942028985508,8.494208494208493,24.0,147.91666666666666,10.039066846777951,16.2,33.94333748443338,76.8,151.0,102.0,0.0
전북,부안군,668.0,273,71,202,62,0.2271062271062271,6.504288173536645,214.51429840647432,27.2642439352474,53.007012655204846,33.944541379523294,147.68073662962024,36.781549584636196,413.0,89.58837772397095,3.87409200968523,10.0,58.0,146.55172413793105,10.744257006317746,25.3,43.14130812270886,84.5,141.0,92.0,0.0
전북,순창군,361.0,83,28,55,19,0.2289156626506024,5.8888779583328805,110.91768436244467,-25.16973242176452,37.19189482673303,-24.714779576452283,69.88694866550681,-21.30147180521328,211.0,97.6303317535545,0.47393364928909953,12.62135922330097,22.0,136.36363636363637,10.146198409342867,15.3,38.42059859154929,80.0,98.0,97.0,0.0
전북,완주군,1353.0,538,97,441,255,0.4739776951672863,7.210079628170788,457.06873927932503,17.706584101175228,79.58265646787783,21.885853407208632,348.31455237165096,26.609697182405935,1133.0,92.05648720211828,1.9417475728155338,13.998082454458293,42.0,132.14285714285714,11.541289378859654,53.2,18.493142695889382,87.8,98.0,98.0,0.0
전북,익산시,4073.0,1412,190,1222,922,0.6529745042492918,8.312135107648412,1489.2105485787702,-5.184663018433233,150.10337192360402,26.579434935480073,1329.9677589157882,-8.118073403809822,2565.0,89.31773879142301,5.263157894736842,11.436054124836316,55.0,150.0,12.514997484250605,65.7,35.47382583797491,86.9,201.0,101.0,0.0
전북,임실군,429.0,150,88,62,19,0.12666666666666668,6.061456918928017,133.45389432769076,12.398368556919692,41.07732468807889,114.2301151991493,86.2015938998043,-28.07557587384616,233.0,90.55793991416309,3.004291845493562,8.530805687203792,26.0,182.69230769230768,10.097202293159526,14.9,42.73083700440528,79.9,116.0,107.0,0.0
전북,장수군,412.0,79,52,27,5,0.06329113924050633,6.021023349349527,127.79404231927833,-38.18178174329299,40.13207591214505,29.572165949839135,82.06669637776928,-67.09993067624697,127.0,90.5511811023622,2.3622047244094486,11.304347826086957,25.0,144.0,9.895354569305939,8.7,30.831781914893615,80.5,163.0,96.0,1.0
전북,전주시 덕진구,4515.0,1855,192,1663,1388,0.7482479784366577,8.415160465851086,1663.0733108083323,11.540482788361395,159.27669068959773,20.544945508802815,1507.4295520098287,10.320246659802578,3405.0,88.928046989721,3.2011747430249633,11.690885072655217,47.0,180.85106382978722,12.683014648494206,76.8,24.176570332034657,87.9,174.0,104.0,0.0
전북,전주시 완산구,3663.0,1767,147,1620,1382,0.7821165817770233,8.206037762778815,1329.140506677489,32.9430553897607,141.20839416585594,4.101460021804049,1169.0234848084663,38.57719892303293,3480.0,92.1264367816092,1.9827586206896552,9.981285090455398,43.0,210.46511627906978,12.698956269957725,80.1,26.521398920267565,86.9,174.0,104.0,0.0
전북,정읍시,1861.0,480,94,386,222,0.4625,7.528869256642251,643.2336633354666,-25.37703989076442,95.6164595797254,-1.6905662339208316,513.201565968488,-24.78588811950323,953.0,86.88352570828961,7.450157397691501,9.782608695652174,50.0,169.0,11.531619635017343,43.3,39.17788556395922,84.1,51.0,51.0,0.0
전북,진안군,423.0,92,44,48,8,0.08695652173913043,6.0473721790462776,131.45442720352335,-30.01376830195177,40.74555358834586,7.987243085549811,84.73810652158147,-43.35488250758217,195.0,63.589743589743584,33.33333333333333,10.483870967741936,35.0,117.14285714285714,10.036925190765844,9.1,30.667400881057272,83.9,145.0,86.0,1.0
제주,서귀포시,10846.0,3526,735,2791,794,0.2251843448667045,9.291551627401006,4254.473672649472,-17.12253333079895,263.8130374674274,178.6063975669699,4374.807962905717,-36.20291396410834,2999.0,88.06268756252084,4.90163387795932,14.350624763347216,151.0,126.82119205298014,,,,,,,
제주,제주시,40038.0,7176,1274,5902,2586,0.3603678929765886,10.597584282131661,17249.075883236717,-58.39777128597423,559.5943576801835,127.6649116480388,21405.506650141433,-72.42765566606664,5723.0,87.10466538528743,3.5121439804298444,15.26579739217653,187.0,140.37433155080214,,,,,,,
충남,계룡시,893.0,257,35,222,183,0.7120622568093385,6.794586580876499,292.8071389726494,-12.228915967787957,62.65031338251943,-44.13435765867113,210.18283574231356,5.622326017227408,527.0,95.44592030360532,2.0872865275142316,14.7117296222664,11.0,172.72727272727272,10.71499537968092,89.4,4.085391969407266,92.8,108.0,108.0,0.0
충남,공주시,1658.0,542,168,374,171,0.3154981549815498,7.4133673356952405,568.3370906780731,-4.634061564880576,89.46457116518624,87.7838319817204,445.9689417332262,-16.13765780494132,771.0,90.14267185473412,2.9831387808041505,11.798561151079138,52.0,150.0,11.555917902374308,42.4,34.97425719988594,84.8,197.0,162.0,0.0
충남,금산군,853.0,210,29,181,61,0.2904761904761905,6.748759547491679,278.77287740894855,-24.669859581806275,61.01885745336056,-52.4737086036624,198.79306536041457,-8.950546302083273,243.0,83.9506172839506,4.526748971193416,11.27450980392157,13.0,130.76923076923077,10.882039213803797,24.6,36.18664323374341,75.0,130.0,78.0,0.0
충남,논산시,1761.0,485,89,396,183,0.37731958762886597,7.473637108496206,606.2612572653308,-20.001485467223358,92.62361087732775,-3.912189174018399,479.8728623500843,-17.478142427003107,647.0,91.19010819165379,2.7820710973724885,11.864406779661017,31.0,122.58064516129032,11.650005553518493,36.6,38.50460876171182,83.7,121.0,111.0,0.0
충남,당진시,3375.0,1115,185,930,715,0.6412556053811659,8.12415060330663,1217.4603233732494,-8.41590657257395,134.70521326988026,37.33692669292223,1058.2492995200616,-12.119006322822557,1925.0,94.07792207792208,3.9480519480519485,12.589729431253453,36.0,137.5,12.087936422510476,57.4,18.97382179675994,87.3,115.0,100.0,0.0
충남,보령시,1443.0,441,150,291,112,0.25396825396825395,7.274479558773871,489.73123353626477,-9.950607639293274,82.58892482184663,81.62241526156981,376.68112557932034,-22.746328329444765,759.0,93.0171277997365,2.635046113306983,5.6657223796034,98.0,137.75510204081633,11.473997508959393,41.9,34.36521895190237,87.9,98.0,92.0,0.0
충남,부여군,1141.0,222,55,167,62,0.27927927927927926,7.039660349862076,380.76439481349837,-41.69622921052335,72.14473135166318,-23.76435677345957,283.1344297235874,-41.01741700469446,283.0,94.69964664310953,0.0,11.940298507462686,31.0,135.48387096774192,11.00093249345223,16.7,47.3031459634513,85.9,76.0,64.0,1.0
충남,서산시,2932.0,853,135,718,565,0.6623681125439624,7.983440063006542,1047.027712495569,-18.53128720281032,124.22223665519431,8.676194886686606,891.85621213547,-19.493749078585974,1496.0,93.18181818181817,1.2032085561497325,13.127690100430417,74.0,135.8108108108108,12.092825556894072,59.0,23.653087815911096,91.1,100.0,100.0,0.0
충남,서천군,841.0,198,57,141,37,0.18686868686868688,6.734591659972948,274.57170503598104,-27.887689675069304,60.523126130344664,-5.821123850670141,195.39830363144128,-27.839701072352664,335.0,89.55223880597015,5.970149253731343,10.0,31.0,120.96774193548387,10.79086427424564,19.1,42.895494613124384,83.9,118.0,90.0,1.0
충남,아산시,5496.0,2156,245,1911,1292,0.5992578849721707,8.611775833902186,2053.1945167614263,5.007099054634745,178.3677933597404,37.35663562640632,1914.4636314365814,-0.18091915561656569,4283.0,92.20172776091525,4.342750408592108,10.584958217270195,78.0,158.33333333333334,12.88031474587802,77.5,12.057938173838371,91.4,74.0,74.0,0.0
충남,예산군,1600.0,448,94,354,175,0.390625,7.3777589082278725,547.0554116142882,-18.10701612876634,87.6490269184238,7.24591396489449,427.0747303316914,-17.11052542840389,731.0,91.92886456908344,2.188782489740082,9.672619047619047,54.0,144.44444444444446,11.287880106366423,37.0,35.29912210694333,91.0,115.0,83.0,0.0
충남,천안시 동남구,3216.0,1543,138,1405,1030,0.6675307841866494,8.075893630298857,1156.092563038334,33.4668217175303,131.01397227784474,5.332276856196527,997.9504992423603,40.78854623216983,2497.0,92.11053263916699,3.2839407288746494,12.65217391304348,64.0,152.34375,12.541190393817518,72.1,17.950237114423633,87.3,137.0,124.0,0.0
충남,천안시 서북구,5010.0,2204,159,2045,1604,0.7277676950998185,8.51919119407891,1859.236576174548,18.543278905087824,169.10848337702126,-5.977514063847855,1710.6602269395153,19.544487432120917,4001.0,93.62659335166208,2.449387653086728,12.386545648691937,39.0,143.5897435897436,12.936380726978246,84.2,12.996442664267954,93.1,137.0,124.0,0.0
충남,청양군,465.0,83,15,68,17,0.20481927710843373,6.142037405587356,145.4919988878512,-42.952189375047055,43.02803607561242,-65.13900849752761,95.07375300497574,-28.476579654490784,156.0,91.66666666666666,2.564102564102564,10.48951048951049,9.0,188.88888888888889,10.302867516988345,12.2,40.06183953033268,86.9,40.0,39.0,1.0
충남,태안군,936.0,355,60,295,124,0.3492957746478873,6.841615476477592,307.9443470712801,15.280570458995268,64.36991756554173,-6.788757436410043,222.55011846513455,32.55441157907795,444.0,88.73873873873875,2.4774774774774775,9.898477157360407,41.0,163.41463414634146,11.015575304605662,23.9,29.77516066838046,88.5,62.0,58.0,0.0
충남,홍성군,1494.0,515,87,428,312,0.6058252427184466,7.309212365692763,508.30561638944636,1.3169997329765204,84.25716583151937,3.2553126388860543,392.9273720198357,8.925982376812836,1011.0,95.84569732937686,1.1869436201780417,8.875128998968009,34.0,127.94117647058823,11.534471669391213,51.3,25.03685258964143,92.0,128.0,103.0,0.0
충북,괴산군,663.0,170,69,101,35,0.20588235294117646,6.4967749901858625,212.79385297838996,-20.11047423570823,52.778207579814726,30.735777443092573,146.3379601066979,-30.981681085099922,203.0,92.11822660098522,1.477832512315271,12.299465240641712,43.0,112.79069767441861,10.527981089779026,8.2,34.604,81.6,62.0,62.0,0.0
충북,단양군,520.0,140,53,87,31,0.22142857142857142,6.253828811575473,164.01166580306267,-14.640218234168001,45.88864921357666,15.49697127349603,108.91429823490742,-20.120680746289576,231.0,84.84848484848484,2.1645021645021645,14.795918367346939,40.0,103.75,10.18855370645454,22.0,43.63961280714817,79.7,94.0,94.0,0.0
충북,보은군,661.0,113,47,66,8,0.07079646017699115,6.493753839851686,212.10593516593522,-46.72473454757522,52.686480693945235,-10.793054724945272,145.80145997318783,-54.732963571052665,169.0,89.3491124260355,4.142011834319527,15.894039735099339,19.0,189.47368421052633,10.304208089613535,19.9,42.755888972243056,84.7,115.0,114.0,1.0
충북,영동군,937.0,148,76,72,32,0.21621621621621623,6.842683282238422,308.2969785793989,-51.99433978173613,64.40950488246867,17.995007318688614,222.83921296678344,-67.68970817953284,225.0,91.11111111111111,3.111111111111111,8.780487804878048,53.0,162.26415094339623,10.685789644406967,20.6,39.53444558521561,80.3,97.0,97.0,1.0
충북,옥천군,861.0,188,52,136,88,0.46808510638297873,6.7580945044277305,281.5760207192141,-33.23295090263654,61.34770255232396,-15.237249584613588,201.06197949464368,-32.35916589410528,303.0,93.72937293729373,2.6402640264026402,8.098591549295776,34.0,117.6470588235294,10.766715003467674,28.9,39.28555002574223,80.5,103.0,102.0,1.0
충북,음성군,1373.0,536,105,431,293,0.5466417910447762,7.224753405767971,464.313951541188,15.439132987683424,80.25787384395973,30.828285090313766,354.58402342573635,21.550879770607633,1080.0,86.01851851851852,6.666666666666667,10.54897739504844,57.0,114.03508771929825,11.577326476653807,51.5,23.596919455531676,89.5,132.0,102.0,0.0
충북,제천시,2322.0,791,140,651,472,0.5967130214917825,7.7501841622578365,815.4256694468738,-2.995450151016521,108.61081243340945,28.900610227766798,671.6438929196677,-3.0736366603331566,1180.0,89.40677966101694,2.711864406779661,11.18483412322275,37.0,110.8108108108108,11.780912354353491,56.7,32.65008248880509,83.6,63.0,57.0,0.0
충북,증평군,407.0,129,22,107,63,0.4883720930232558,6.008813185442595,126.13253774000697,2.273372367963966,39.85092806297875,-44.79425933260045,80.85747210682078,32.33161662368362,326.0,97.23926380368098,0.9202453987730062,11.041009463722396,5.0,140.0,10.550067097279738,68.8,28.672861212061683,84.2,60.0,60.0,0.0
충북,진천군,1578.0,574,123,451,314,0.5470383275261324,7.363913501405819,538.9974204374302,6.494016155803317,86.95308936235294,41.455583581891545,419.9462418164483,7.3946984378835845,922.0,94.90238611713666,1.193058568329718,12.22857142857143,35.0,148.57142857142858,11.477754141958787,61.0,18.89230839167197,91.7,930.0,809.0,0.0
충북,청주시 상당구,2989.0,1201,72,1129,1008,0.839300582847627,8.002694162283937,1068.8589461794534,12.362814971318127,125.6070122161105,-42.67835948830475,912.9788778785838,23.661130323558766,2193.0,96.48882808937529,1.1399908800729595,11.011342155009451,12.0,116.66666666666667,12.18331054330496,74.4,20.361770069596936,86.5,123.0,109.0,0.0
충북,청주시 서원구,2738.0,1109,90,1019,926,0.8349864743011722,7.914983005848394,972.9564898773922,13.98248652822609,119.42121030781811,-24.636503207413906,820.6358716863386,24.17200309633547,1834.0,95.69247546346783,1.7993456924754636,11.054131054131053,28.0,130.35714285714286,12.159918753340103,79.1,27.96170359209033,86.3,123.0,109.0,0.0
